titleId,title,averageRating,numVotes,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,captured
tt0111299,The Stranger,3.7,427.0,The Stranger,The Stranger,0.0,1995,98,Action,0
tt0111300,Stranglehold,5.0,70.0,Stranglehold,Stranglehold,0.0,1994,73,Action,0
tt0111301,Street Fighter,3.9,59247.0,Street Fighter,Street Fighter,0.0,1994,102,"Action,Adventure,Comedy",0
tt0111302,Streets of Rage,4.2,141.0,Streets of Rage,Streets of Rage,0.0,1994,84,"Action,Crime,Drama",0
tt0111308,Suhaag,6.1,1513.0,Suhaag,Suhaag,0.0,1994,145,"Action,Comedy,Drama",0
tt0111309,The Sum of Us,7.3,4740.0,The Sum of Us,The Sum of Us,0.0,1994,100,"Comedy,Drama",0
tt0111320,Surat untuk bidadari,6.8,32.0,Surat untuk bidadari,Surat untuk bidadari,0.0,1994,118,Drama,0
tt0111321,"Surf, Sand and Sex",4.8,38.0,"Surf, Sand and Sex","Surf, Sand and Sex",0.0,1994,72,Romance,0
tt0111323,Surviving the Game,6.1,9426.0,Surviving the Game,Surviving the Game,0.0,1994,96,"Action,Adventure,Crime",0
tt0111325,Suspicious Agenda,4.9,73.0,Suspicious Agenda,Suspicious Agenda,0.0,1995,97,"Action,Thriller",0
tt0111331,Svistun,6.3,7.0,The Whistler,Svistun,0.0,1998,85,Crime,0
tt0111332,Swaham,7.3,54.0,Swaham,Swaham,0.0,1994,141,Drama,0
tt0111333,The Swan Princess,6.5,20230.0,The Swan Princess,The Swan Princess,0.0,1994,90,"Animation,Comedy,Family",0
tt0111341,Sátántangó,8.5,7491.0,Satantango,Sátántangó,0.0,1994,450,Drama,0
tt0111342,La séparation,7.1,868.0,La séparation,La séparation,0.0,1994,88,"Drama,Romance",0
tt0111345,T-Force,4.3,494.0,T-Force,T-Force,0.0,1994,105,"Action,Sci-Fi",0
tt0111346,Ta loi chi Woo Chi Ming See,4.5,33.0,Vietnamese Lady,Ta loi chi Woo Chi Ming See,0.0,1992,90,"Drama,Romance",0
tt0111348,Taebaek sanmaek,7.0,134.0,Taebaek sanmaek,Taebaek sanmaek,0.0,1994,168,Drama,0
tt0111354,Hikayatul jawahiri thalath,6.4,84.0,The Tale of the Three Lost Jewels,Hikayatul jawahiri thalath,0.0,1995,112,"Drama,Romance,War",0
tt0111355,Tales from a Hard City,6.8,21.0,Tales from a Hard City,Tales from a Hard City,0.0,1995,80,"Comedy,Documentary",0
tt0111359,Tall Tale,5.9,2974.0,Tall Tale,Tall Tale,0.0,1995,96,"Adventure,Family,Fantasy",0
tt0111361,Tammy and the T-Rex,3.4,1179.0,Tammy and the T-Rex,Tammy and the T-Rex,0.0,1994,82,"Comedy,Sci-Fi",0
tt0111362,Chikan densha hitozuma-hen: Okusama wa chijo,5.7,71.0,Tandem,Chikan densha hitozuma-hen: Okusama wa chijo,0.0,1994,60,\N,0
tt0111366,Tarzan of Manisa,5.7,103.0,Tarzan of Manisa,Tarzan of Manisa,0.0,1994,101,Drama,0
tt0111383,Teenage Exorcist,5.0,266.0,Teenage Exorcist,Teenage Exorcist,0.0,1991,86,"Comedy,Horror",0
tt0111390,Telos epohis,7.0,229.0,End of an Era,Telos epohis,0.0,1994,98,Drama,0
tt0111391,Temptation,3.9,198.0,Temptation,Temptation,0.0,1994,91,Thriller,0
tt0111393,Ten Monologues from the Lives of the Serial Killers,6.2,57.0,Ten Monologues from the Lives of the Serial Killers,Ten Monologues from the Lives of the Serial Killers,0.0,1994,60,"Crime,Drama",0
tt0111396,A Terceira Margem do Rio,5.8,114.0,A Terceira Margem do Rio,A Terceira Margem do Rio,0.0,1994,98,"Drama,Fantasy",0
tt0111397,Teresa's Tattoo,4.8,351.0,Teresa's Tattoo,Teresa's Tattoo,0.0,1994,88,"Comedy,Crime",0
tt0111400,Terminal Velocity,5.4,11880.0,Terminal Velocity,Terminal Velocity,0.0,1994,102,"Action,Mystery,Romance",0
tt0111403,La teta y la luna,6.5,2677.0,La teta y la luna,La teta y la luna,0.0,1994,90,"Comedy,Romance",0
tt0111405,Texas Payback,5.1,60.0,Texas Payback,Texas Payback,0.0,1995,96,"Action,Drama",0
tt0111406,"Thalassa, Thalassa",6.9,106.0,"Thalassa, Thalassa","Thalassa, Thalassa",0.0,1994,89,\N,0
tt0111407,"That Eye, the Sky",6.3,83.0,"That Eye, the Sky","That Eye, the Sky",0.0,1994,105,"Drama,Fantasy",0
tt0111408,That's Entertainment! III,7.6,1235.0,That's Entertainment! III,That's Entertainment! III,0.0,1994,113,"Documentary,Family,Musical",0
tt0111412,Thieves Quartet,4.0,101.0,Thieves Quartet,Thieves Quartet,0.0,1993,90,Thriller,0
tt0111416,This Is the Sea,6.6,253.0,This Is the Sea,This Is the Sea,0.0,1997,100,"Drama,Romance",0
tt0111418,Threesome,6.2,11818.0,Threesome,Threesome,0.0,1994,89,"Comedy,Drama,Romance",0
tt0111419,Thumbelina,6.4,13381.0,Thumbelina,Thumbelina,0.0,1994,86,"Animation,Family,Fantasy",0
tt0111421,Ti kniver i hjertet,6.6,617.0,Cross My Heart and Hope to Die,Ti kniver i hjertet,0.0,1994,96,Drama,0
tt0111422,Tai tin hang do: Saat hing,6.0,121.0,Brother of Darkness,Tai tin hang do: Saat hing,0.0,1994,84,"Horror,Mystery,Romance",0
tt0111423,Tian yu di,6.3,134.0,Heaven and Earth,Tian yu di,0.0,1994,140,"Action,Crime,Drama",0
tt0111424,Tian guo ni zi,7.0,208.0,The Day the Sun Turned Cold,Tian guo ni zi,0.0,1994,99,"Crime,Drama,Mystery",0
tt0111425,Tick Tack,5.8,20.0,Tick Tack,Tick Tack,0.0,1993,63,Family,0
tt0111428,Tief oben,6.4,18.0,Tief oben,Tief oben,0.0,1994,90,Mystery,0
tt0111430,Tigrero: A Film That Was Never Made,6.8,341.0,Tigrero: A Film That Was Never Made,Tigrero: A Film That Was Never Made,0.0,1994,75,"Documentary,Drama",0
tt0111431,Till the End of the Night,4.6,104.0,Till the End of the Night,Till the End of the Night,0.0,1995,90,Drama,0
tt0111434,Time Is Money,6.5,22.0,Time Is Money,Time Is Money,0.0,1994,94,Drama,0
tt0111438,Timecop,5.8,50561.0,Timecop,Timecop,0.0,1994,99,"Action,Crime,Sci-Fi",0
tt0111440,To Die For,4.9,396.0,Heaven's a Drag,To Die For,0.0,1994,101,"Comedy,Drama,Romance",0
tt0111445,To mand i en sofa,6.5,39.0,To mand i en sofa,To mand i en sofa,0.0,1994,105,Comedy,0
tt0111449,Todo es mentira,6.6,492.0,Todo es mentira,Todo es mentira,0.0,1994,99,"Comedy,Romance",0
tt0111450,Tokarefu,6.4,44.0,Tokarefu,Tokarefu,0.0,1994,103,Action,0
tt0111451,Tokyo Cowboy,6.6,85.0,Tokyo Cowboy,Tokyo Cowboy,0.0,1994,94,"Comedy,Drama,Western",0
tt0111452,Tôkyô kyôdai,6.5,22.0,Tôkyô kyôdai,Tôkyô kyôdai,0.0,1995,92,Drama,0
tt0111453,Tollbooth,4.8,223.0,Tollbooth,Tollbooth,0.0,1994,108,"Action,Drama,Thriller",0
tt0111454,Tom & Viv,6.5,1413.0,Tom & Viv,Tom & Viv,0.0,1994,125,"Biography,Drama,Romance",0
tt0111459,Il toro,6.8,325.0,Il toro,Il toro,0.0,1994,105,"Comedy,Drama",0
tt0111460,Total Balalaika Show,7.0,611.0,Total Balalaika Show,Total Balalaika Show,0.0,1994,57,"Comedy,Documentary,Music",0
tt0111463,Totschweigen,8.4,9.0,Totschweigen,Totschweigen,0.0,1994,88,"Documentary,Drama",0
tt0111464,Toughguy,3.1,455.0,Terrified,Toughguy,0.0,1995,95,"Horror,Mystery,Thriller",0
tt0111467,Dead Can Dance: Toward the Within,8.9,241.0,Dead Can Dance: Toward the Within,Dead Can Dance: Toward the Within,0.0,1994,\N,"Documentary,Music",0
tt0111470,Trading Mom,5.5,1549.0,Trading Mom,Trading Mom,0.0,1994,82,"Comedy,Family,Fantasy",0
tt0111473,Trampa para un gato,5.3,6.0,Trampa para un gato,Trampa para un gato,0.0,1994,90,"Action,Drama,War",0
tt0111477,Trapped in Paradise,5.9,11269.0,Trapped in Paradise,Trapped in Paradise,0.0,1994,111,"Adventure,Comedy,Crime",0
tt0111478,Traps,6.7,44.0,Traps,Traps,0.0,1994,98,Drama,0
tt0111479,"Ein Traum, was sonst?",7.4,5.0,"A Dream, What Else?","Ein Traum, was sonst?",0.0,1995,132,\N,0
tt0111480,Treacherous,3.3,408.0,Treacherous,Treacherous,0.0,1993,95,Thriller,0
tt0111485,Tretiy ne lishniy,4.2,30.0,Tretiy ne lishniy,Tretiy ne lishniy,0.0,1994,75,"Comedy,Romance",0
tt0111487,Tri sestry,4.6,31.0,Tri sestry,Tri sestry,0.0,1994,106,Drama,0
tt0111488,Trial by Jury,5.4,1540.0,Trial by Jury,Trial by Jury,0.0,1994,107,"Crime,Drama,Thriller",0
tt0111492,Trigger Fast,2.0,628.0,Trigger Fast,Trigger Fast,0.0,1994,96,Western,0
tt0111493,Trista let spustya,3.8,17.0,Three Hundred Years After,Trista let spustya,0.0,1994,92,Comedy,0
tt0111494,Tro ve,8.2,15.0,Tro ve,Tro ve,0.0,1994,110,\N,0
tt0111495,Trois couleurs: Rouge,8.1,77043.0,Three Colors: Red,Trois couleurs: Rouge,0.0,1994,99,"Drama,Mystery,Romance",0
tt0111496,Trollsyn,6.6,118.0,Trollsyn,Trollsyn,0.0,1994,93,Drama,0
tt0111497,Trop de bonheur,7.1,61.0,Trop de bonheur,Trop de bonheur,0.0,1994,85,"Comedy,Drama",0
tt0111501,Troppo sole,6.1,37.0,Troppo sole,Troppo sole,0.0,1994,92,Comedy,0
tt0111503,True Lies,7.2,214618.0,True Lies,True Lies,0.0,1994,141,"Action,Comedy,Thriller",0
tt0111506,Tryst,4.0,139.0,Tryst,Tryst,0.0,1994,101,"Romance,Thriller",0
tt0111507,Trois couleurs: Blanc,7.7,53701.0,Three Colors: White,Trois couleurs: Blanc,0.0,1994,92,"Comedy,Drama,Romance",0
tt0111508,Três Irmãos,7.1,141.0,"Two Brothers, My Sister",Três Irmãos,0.0,1994,108,Drama,0
tt0111509,Três Palmeiras,6.9,34.0,Três Palmeiras,Três Palmeiras,0.0,1994,68,"Comedy,Drama",0
tt0111511,Tschäss,7.8,37.0,Jazz,Tschäss,0.0,1994,100,"Comedy,Thriller",0
tt0111512,Jui kuen II,7.6,39195.0,The Legend of Drunken Master,Jui kuen II,0.0,1994,102,"Action,Comedy",0
tt0111514,Tulivesi,6.8,116.0,The Firewater,Tulivesi,0.0,1994,94,"Crime,Drama",0
tt0111515,Tun Men se mo,5.5,93.0,The Rapist,Tun Men se mo,0.0,1994,91,"Crime,Horror",0
tt0111517,Turn of the Blade,4.0,30.0,Turn of the Blade,Turn of the Blade,0.0,1994,\N,"Romance,Thriller",0
tt0111519,Tutti gli anni una volta l'anno,7.2,31.0,"Once a Year, Every Year",Tutti gli anni una volta l'anno,0.0,1994,88,Comedy,0
tt0111525,The Crazysitter,4.9,275.0,The Crazysitter,The Crazysitter,0.0,1994,92,"Comedy,Crime,Drama",0
tt0111526,Tzedek,7.8,5.0,The Righteous (1994),Tzedek,0.0,1994,150,Documentary,0
tt0111533,A törvénytelen,4.2,12.0,A törvénytelen,A törvénytelen,0.0,1996,104,Crime,0
tt0111534,U.F.O.,4.7,259.0,U.F.O.,U.F.O.,0.0,1993,79,"Comedy,Sci-Fi",0
tt0111536,Ucitel tance,6.9,145.0,The Dance Teacher,Ucitel tance,0.0,1995,100,"Comedy,Drama",0
tt0111538,Ulrike Marie Meinhof,7.3,22.0,Ulrike Marie Meinhof,Ulrike Marie Meinhof,0.0,1994,61,"Biography,Documentary",0
tt0111541,Umbrellas,8.1,50.0,Umbrellas,Umbrellas,0.0,1994,81,Documentary,0
tt0111543,Un indien dans la ville,5.6,3639.0,"Little Indian, Big City",Un indien dans la ville,0.0,1994,90,"Adventure,Comedy,Romance",0
tt0111545,Un tournage à la campagne,7.4,42.0,Un tournage à la campagne,Un tournage à la campagne,0.0,1994,80,Documentary,0
tt0111546,Un été inoubliable,7.5,788.0,An Unforgettable Summer,Un été inoubliable,0.0,1994,82,"Drama,Romance,War",0
tt0111547,The Unborn II,4.0,309.0,The Unborn II,The Unborn II,0.0,1994,83,"Horror,Sci-Fi",0
tt0111548,Unconditional Love,6.1,43.0,Unconditional Love,Unconditional Love,0.0,1994,88,"Drama,Romance",0
tt0111549,Uncovered,5.8,1912.0,Uncovered,Uncovered,0.0,1994,103,Thriller,0
tt0111552,Cui hua kuang mo,4.2,1871.0,Undefeatable,Cui hua kuang mo,0.0,1993,90,"Action,Crime,Thriller",0
tt0111553,Under Heat,8.2,31.0,Under Heat,Under Heat,0.0,1994,92,Drama,0
tt0111555,Undo,6.7,515.0,Undo,Undo,0.0,1994,47,"Drama,Romance",0
tt0111558,Aswang,5.5,460.0,Aswang,Aswang,0.0,1994,82,Horror,0
tt0111559,Unishe April,7.5,336.0,Unishe April,Unishe April,0.0,1994,138,Drama,0
tt0111560,Unlawful Passage,4.8,52.0,Unlawful Passage,Unlawful Passage,0.0,1994,95,Thriller,0
tt0111561,"Uno a me, uno a te e uno a Raffaele",4.7,7.0,"Uno a me, uno a te e uno a Raffaele","Uno a me, uno a te e uno a Raffaele",0.0,1994,\N,\N,0
tt0111569,Unveiled,6.4,281.0,Unveiled,Unveiled,0.0,1994,103,"Action,Drama,Thriller",0
tt0111573,L'uomo che guarda,5.7,2524.0,The Voyeur,L'uomo che guarda,0.0,1994,97,"Drama,Romance",0
tt0111574,The Upstairs Neighbour,6.6,54.0,The Upstairs Neighbour,The Upstairs Neighbour,0.0,1994,90,"Comedy,Drama,Horror",0
tt0111579,Utomlennye solntsem,8.0,12833.0,Burnt by the Sun,Utomlennye solntsem,0.0,1994,135,"Drama,War",0
tt0111580,Uttoran,6.7,104.0,Uttoran,Uttoran,0.0,1994,90,Drama,0
tt0111583,Uvlecheniya,7.0,226.0,Passions,Uvlecheniya,0.0,1994,111,Drama,0
tt0111590,Vanya on 42nd Street,7.5,3877.0,Vanya on 42nd Street,Vanya on 42nd Street,0.0,1994,119,"Comedy,Drama,Romance",0
tt0111592,Vásnivy polibek,3.3,15.0,A Passionate Kiss,Vásnivy polibek,0.0,1994,\N,\N,0
tt0111593,Vaterland,7.2,57.0,Vaterland,Vaterland,0.0,1992,89,Drama,0
tt0111598,Veillées d'armes,7.7,93.0,Veillées d'armes,Veillées d'armes,0.0,1994,224,"Documentary,War",0
tt0111599,Veja Esta Canção,6.7,178.0,Veja Esta Canção,Veja Esta Canção,0.0,1994,104,Drama,0
tt0111600,La vengeance d'une blonde,3.9,510.0,La vengeance d'une blonde,La vengeance d'une blonde,0.0,1994,\N,Comedy,0
tt0111601,Le vent du Wyoming,6.6,168.0,A Wind from Wyoming,Le vent du Wyoming,0.0,1994,99,"Comedy,Drama",0
tt0111602,Venus in Furs,5.2,396.0,Venus in Furs,Venus in Furs,0.0,1994,70,"Drama,Romance",0
tt0111603,La vera vita di Antonio H.,7.1,65.0,La vera vita di Antonio H.,La vera vita di Antonio H.,0.0,1994,94,Drama,0
tt0111604,Verjin kayan,4.5,33.0,Verjin kayan,Verjin kayan,0.0,1994,98,Drama,0
tt0111607,Verhängnis,7.1,76.0,Verhängnis,Verhängnis,0.0,1994,80,Drama,0
tt0111609,Verkaufte Seele,5.8,5.0,Verkaufte Seele,Verkaufte Seele,0.0,1994,90,Drama,0
tt0111613,Das Versprechen,6.9,533.0,Das Versprechen,Das Versprechen,0.0,1995,115,"Drama,Romance",0
tt0111618,Uma Vida Normal,6.3,113.0,Uma Vida Normal,Uma Vida Normal,0.0,1994,110,"Comedy,Drama",0
tt0111619,La vie d'un héros,5.9,23.0,La vie d'un héros,La vie d'un héros,0.0,1994,103,\N,0
tt0111621,La vie est immense et pleine de dangers,6.9,8.0,Life Is Boundless and Full of Dangers,La vie est immense et pleine de dangers,0.0,1995,80,Documentary,0
tt0111622,La vie sexuelle des Belges 1950-1978,5.8,510.0,The Sex Life of the Belgians,La vie sexuelle des Belges 1950-1978,0.0,1994,85,"Biography,Comedy,Romance",0
tt0111626,Vildbassen,5.0,232.0,The Rascal,Vildbassen,0.0,1994,85,"Comedy,Family",0
tt0111628,Villhesten,6.1,59.0,Villhesten,Villhesten,0.0,1994,106,"Adventure,Drama,Family",0
tt0111632,Visidela,6.5,15.0,The Fishing Net,Visidela,0.0,1997,105,"Drama,Romance",0
tt0111635,De vlinder tilt de kat op,7.0,43.0,De vlinder tilt de kat op,De vlinder tilt de kat op,0.0,1994,\N,Drama,0
tt0111638,Le voleur et la menteuse,4.2,16.0,Le voleur et la menteuse,Le voleur et la menteuse,0.0,1994,80,\N,0
tt0111640,Voll normaaal,5.3,2902.0,Voll normaaal,Voll normaaal,0.0,1994,91,Comedy,0
tt0111641,Volshebnik Izumrudnogo goroda,5.4,46.0,The Wizard of the Emerald City,Volshebnik Izumrudnogo goroda,0.0,1994,63,"Adventure,Family,Fantasy",0
tt0111644,Vremya lyubit i vremya nenavidet,4.0,9.0,Vremya lyubit i vremya nenavidet,Vremya lyubit i vremya nenavidet,0.0,1994,52,Documentary,0
tt0111645,Los vuelcos del corazón,6.0,9.0,Los vuelcos del corazón,Los vuelcos del corazón,0.0,1996,130,"Drama,Romance",0
tt0111646,"Vukovar, jedna prica",7.0,609.0,Vukovar Poste Restante,"Vukovar, jedna prica",0.0,1994,96,"Drama,Romance,War",0
tt0111647,Vukovar se vraca kuci,6.0,183.0,Vukovar se vraca kuci,Vukovar se vraca kuci,0.0,1994,99,"Drama,War",0
tt0111648,Vääpeli Körmy - Taisteluni,4.7,433.0,Vääpeli Körmy - Taisteluni,Vääpeli Körmy - Taisteluni,0.0,1994,107,Comedy,0
tt0111650,La véritable histoire d'Artaud le momo,7.3,24.0,La véritable histoire d'Artaud le momo,La véritable histoire d'Artaud le momo,0.0,1994,170,Documentary,0
tt0111651,Waati,7.1,42.0,Waati,Waati,0.0,1995,140,Drama,0
tt0111652,Wachtmeister Zumbühl,7.8,10.0,Constable Zumbühl,Wachtmeister Zumbühl,0.0,1994,105,Drama,0
tt0111653,Wagons East,4.8,4465.0,Wagons East,Wagons East,0.0,1994,107,"Adventure,Comedy,Western",0
tt0111658,Walker Texas Ranger 3: Deadly Reunion,5.3,585.0,Walker Texas Ranger 3: Deadly Reunion,Walker Texas Ranger 3: Deadly Reunion,0.0,1994,88,"Action,Crime,Drama",0
tt0111661,Wan 9 zhao 5,6.7,67.0,Wan 9 zhao 5,Wan 9 zhao 5,0.0,1994,98,Drama,0
tt0111662,Zui sang mung sei: Wan Chai ji foo,6.3,56.0,The Tragic Fantasy: Tiger of Wanchai,Zui sang mung sei: Wan Chai ji foo,0.0,1994,102,"Action,Crime,Thriller",0
tt0111663,Wan nu da wang,4.3,13.0,Wan nu da wang,Wan nu da wang,0.0,1994,96,\N,0
tt0111666,War of the Buttons,7.5,3660.0,War of the Buttons,War of the Buttons,0.0,1994,94,"Adventure,Drama,Family",0
tt0111667,The War,6.7,11100.0,The War,The War,0.0,1994,126,Drama,0
tt0111668,"Wariko, le gros lot",5.8,12.0,"Wariko, le gros lot","Wariko, le gros lot",0.0,1994,100,\N,0
tt0111670,Warriors,4.4,506.0,Warriors,Warriors,0.0,1994,101,"Action,Drama",0
tt0111672,Watchers III,3.1,572.0,Watchers III,Watchers III,0.0,1994,84,"Horror,Sci-Fi",0
tt0111677,We the People,4.5,67.0,We the People,We the People,0.0,1994,90,"Crime,Drama,Thriller",0
tt0111679,"Wei, wen bian wei?",5.1,15.0,"Wei, wen bian wei?","Wei, wen bian wei?",0.0,1994,91,Horror,0
tt0111682,Well Done,7.3,42.0,Well Done,Well Done,0.0,1994,75,Documentary,0
tt0111686,New Nightmare,6.5,44942.0,New Nightmare,New Nightmare,0.0,1994,112,"Fantasy,Horror,Mystery",0
tt0111687,Whale Music,7.1,513.0,Whale Music,Whale Music,0.0,1994,107,"Comedy,Drama",0
tt0111689,What Happened Was...,7.0,1089.0,What Happened Was...,What Happened Was...,0.0,1994,91,"Comedy,Drama,Romance",0
tt0111693,When a Man Loves a Woman,6.6,18671.0,When a Man Loves a Woman,When a Man Loves a Woman,0.0,1994,126,"Drama,Romance",0
tt0111700,Hayan chonjaeng,6.9,167.0,White Badge,Hayan chonjaeng,0.0,1992,124,War,0
tt0111701,White Fang 2: Myth of the White Wolf,5.4,1885.0,White Fang 2: Myth of the White Wolf,White Fang 2: Myth of the White Wolf,0.0,1994,106,"Adventure,Family",0
tt0111703,Bleeding Hearts,5.9,98.0,Bleeding Hearts,Bleeding Hearts,0.0,1994,92,"Drama,Romance",0
tt0111706,Whore 2,4.5,204.0,Whore 2,Whore 2,0.0,1994,85,Drama,0
tt0111707,Bakit dilaw ang gitna ng bahag-hari?,7.9,25.0,Bakit dilaw ang gitna ng bahag-hari?,Bakit dilaw ang gitna ng bahag-hari?,0.0,1994,\N,"Documentary,History",0
tt0111712,Widows' Peak,6.8,1458.0,Widows' Peak,Widows' Peak,0.0,1994,101,"Comedy,Crime,Mystery",0
tt0111719,Wild Justice,4.4,37.0,Wild Justice,Wild Justice,0.0,1994,97,"Drama,Thriller",0
tt0111722,Wildgroei,5.8,45.0,Wildgroei,Wildgroei,0.0,1994,94,Drama,0
tt0111725,Wind Dancer,5.3,133.0,Wind Dancer,Wind Dancer,0.0,1993,90,"Drama,Family",0
tt0111732,With Honors,6.7,12161.0,With Honors,With Honors,0.0,1994,101,"Comedy,Drama",0
tt0111739,Wo he chun tian you ge yue hui,7.4,96.0,I Have a Date with Spring,Wo he chun tian you ge yue hui,0.0,1994,86,"Drama,Musical",0
tt0111742,Wolf,6.2,48177.0,Wolf,Wolf,0.0,1994,125,"Drama,Horror,Romance",0
tt0111745,Words Upon the Window Pane,7.1,37.0,Words Upon the Window Pane,Words Upon the Window Pane,0.0,1994,98,Drama,0
tt0111749,Woyzeck,7.2,290.0,Woyzeck,Woyzeck,0.0,1994,93,Drama,0
tt0111751,Wrony,7.4,488.0,Crows,Wrony,0.0,1994,66,Drama,0
tt0111752,Wu Kui,6.9,206.0,Wu Kui,Wu Kui,0.0,1994,113,Drama,0
tt0111753,Wu nan qing wei liao,5.5,36.0,Wu nan qing wei liao,Wu nan qing wei liao,0.0,1994,90,Comedy,0
tt0111756,Wyatt Earp,6.7,40555.0,Wyatt Earp,Wyatt Earp,0.0,1994,191,"Adventure,Biography,Crime",0
tt0111760,Xi chu bawang,6.9,234.0,Xi chu bawang,Xi chu bawang,0.0,1994,165,"Action,Drama,History",0
tt0111761,Xi wo yi ge wen,5.4,28.0,The Romance of the Vampires,Xi wo yi ge wen,0.0,1994,93,"Comedy,Drama,Fantasy",0
tt0111762,Xian ren zhang,5.7,40.0,Run,Xian ren zhang,0.0,1994,96,"Action,Crime",0
tt0111764,Xiang Gang qi an: Xi xue gui li wang,6.6,186.0,The Underground Banker,Xiang Gang qi an: Xi xue gui li wang,0.0,1994,91,"Comedy,Crime,Horror",0
tt0111765,Xiao lin xiao zi,6.4,383.0,Shaolin Popey,Xiao lin xiao zi,0.0,1994,87,"Action,Comedy",0
tt0111766,Shao Lin xiao zi II: Xin wu long yuan,6.0,246.0,Shaolin Popey II: Messy Temple,Shao Lin xiao zi II: Xin wu long yuan,0.0,1994,90,Comedy,0
tt0111767,Nu ren si shi,7.9,461.0,Summer Snow,Nu ren si shi,0.0,1995,101,"Comedy,Drama",0
tt0111770,San bat liu ching,7.8,669.0,"C'est la vie, mon chéri",San bat liu ching,0.0,1993,105,"Drama,Romance",0
tt0111771,Xin bao chou,7.2,5.0,Revanchist,Xin bao chou,0.0,1994,\N,\N,0
tt0111772,Xin bian yuan ren,6.6,104.0,To Live and Die in Tsimshatsui,Xin bian yuan ren,0.0,1994,100,"Action,Crime,Thriller",0
tt0111773,Xin da xiao bu liang,5.2,13.0,Bloody Brothers,Xin da xiao bu liang,0.0,1994,\N,\N,0
tt0111774,Xin nan huan nu ai,5.1,7.0,Xin nan huan nu ai,Xin nan huan nu ai,0.0,1994,96,Drama,0
tt0111776,Xin tian long ba bu zhi tian shan tong lao,6.0,390.0,Xin tian long ba bu zhi tian shan tong lao,Xin tian long ba bu zhi tian shan tong lao,0.0,1994,96,"Action,Fantasy",0
tt0111778,San ying hung boon sik,5.9,252.0,Return to a Better Tomorrow,San ying hung boon sik,0.0,1994,103,"Action,Crime,Thriller",0
tt0111779,Xin ying zhao nu lang,5.3,20.0,Xin ying zhao nu lang,Xin ying zhao nu lang,0.0,1994,\N,\N,0
tt0111783,Yamato Takeru,6.3,181.0,Yamato Takeru,Yamato Takeru,0.0,1994,105,"Adventure,Fantasy",0
tt0111785,Yandym,8.0,7.0,Yandym,Yandym,0.0,1995,78,Drama,0
tt0111786,Yang guang can lan de ri zi,8.3,3146.0,In the Heat of the Sun,Yang guang can lan de ri zi,0.0,1994,134,"Drama,Romance",0
tt0111787,Yankee Zulu,6.5,1377.0,Yankee Zulu,Yankee Zulu,0.0,1993,100,"Comedy,Drama",0
tt0111788,Yao jie huang hou,6.3,107.0,Bugis Street,Yao jie huang hou,0.0,1995,101,Drama,0
tt0111789,Yarasa,7.9,54.0,Yarasa,Yarasa,0.0,1995,80,Drama,0
tt0111791,Ye xing de xie hou,6.2,5.0,Ye xing de xie hou,Ye xing de xie hou,0.0,1995,90,"Action,Thriller",0
tt0111793,Yeh Dillagi,6.6,4081.0,Yeh Dillagi,Yeh Dillagi,0.0,1994,155,"Comedy,Drama,Musical",0
tt0111795,Yi xian sheng ji,4.9,8.0,A Gleam of Hope,Yi xian sheng ji,0.0,1994,87,Action,0
tt0111796,Ying su,5.3,14.0,The Sichuan Concubines,Ying su,0.0,1994,91,"Drama,History",0
tt0111797,Yin shi nan nv,7.8,16129.0,Eat Drink Man Woman,Yin shi nan nv,0.0,1994,124,"Comedy,Drama,Romance",0
tt0111798,Ymadawiad Arthur,6.0,11.0,Ymadawiad Arthur,Ymadawiad Arthur,0.0,1994,\N,"Comedy,Sci-Fi",0
tt0111799,Yolcu,6.9,67.0,The Passenger,Yolcu,0.0,1993,102,Drama,0
tt0111800,Wing Chun,7.0,2794.0,Wing Chun,Wing Chun,0.0,1994,96,"Action,Comedy,Drama",0
tt0111804,Martin Lawrence: You So Crazy,6.7,841.0,Martin Lawrence: You So Crazy,Martin Lawrence: You So Crazy,0.0,1994,84,"Comedy,Documentary",0
tt0111807,Yrrol - En kolossalt genomtänkt film,6.8,3279.0,Yrrol - En kolossalt genomtänkt film,Yrrol - En kolossalt genomtänkt film,0.0,1994,88,Comedy,0
tt0111810,Wan choi tung ji,6.6,16.0,Wan choi tung ji,Wan choi tung ji,0.0,1994,97,\N,0
tt0111813,Zabraneniat plod,7.0,9.0,Zabraneniat plod,Zabraneniat plod,0.0,1994,101,Drama,0
tt0111815,Záhada hlavolamu,6.9,73.0,Záhada hlavolamu,Záhada hlavolamu,0.0,1993,97,Family,0
tt0111816,Zakoldovannye,3.8,5.0,Zakoldovannye,Zakoldovannye,0.0,1994,86,"Drama,History",0
tt0111817,Zamok,7.0,440.0,Zamok,Zamok,0.0,1994,120,Drama,0
tt0111822,Zeiramu 2,6.5,194.0,Zeiramu 2,Zeiramu 2,0.0,1994,107,"Action,Comedy,Sci-Fi",0
tt0111825,Zero Tolerance,5.3,455.0,Zero Tolerance,Zero Tolerance,0.0,1994,88,"Action,Crime,Drama",0
tt0111826,Zeyaret el-Sayed el-Rais,6.1,39.0,Zeyaret el-Sayed el-Rais,Zeyaret el-Sayed el-Rais,0.0,1994,115,\N,0
